tabela,campo,descricao,tipo,notas,tratamento
output_etapa7.recomendacoes_sku_loja,N_ACOES_SINALIZADAS,Quantidade de ações que o par dispara como sinal (pode ser > 1).,Integer,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,SINAL_MARGEM_AUDITAVEL,Flag 1/0: repricing com sinal de margem baixa/negativa auditavel (item com custo na Etapa 5).,Integer,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,SINAL_PRECO_LISTA,"Flag 1/0: repricing com sinal de preço/lista (desconto alto ou preço fora da faixa), sem exigir custo.",Integer,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,REPRICING_FAIXA,Faixa do candidato a repricing da Etapa 5 (ALTA/MEDIA) colapsada por loja × SKU.,Float,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,FAIXA_COMPRA_ETAPA6,Faixa de prioridade da compra herdada da Etapa 6 (ALTA/MEDIA/MONITORAR).,String,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,ACAO_PRIMARIA,Ação primária do par por precedência (DESCONTINUAR > PROMOVER > REPRECIFICAR > COMPRAR); cada par entra uma vez para não dupla contar.,String,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,TIPO_VALOR_ACAO,"Natureza do valor financeiro da ação primária (capital a liberar, investimento de recompra ou sinal de preço sem valor).",String,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,CAPITAL_IMOBILIZADO,"Capital parado no par a descontinuar = estoque projetado × custo; só com custo válido, senão NaN.",Float,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,VALOR_ESTOQUE_ENCALHE,"Valor do estoque encalhado a promover = estoque projetado × custo; só com custo válido, senão NaN.",Float,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,INVESTIMENTO_RECOMPRA,"Investimento de recompra do par (Etapa 6); só com custo válido, senão NaN.",Float,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,VALOR_ACAO_PRIMARIA,"Valor financeiro atrelado à ação primária, base das agregações sem dupla contagem. NaN = não avaliado.",Float,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,FAIXA_PRIORIDADE,"Faixa de prioridade do candidato: ALTA, MEDIA ou MONITORAR.",String,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_sku_loja,ACAO_RECOMENDADA,Ação operacional recomendada a partir da priorização de cobertura.,String,Arquivo: outputs\etapa7\recomendacoes_sku_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,ACAO_PRIMARIA,Ação primária do par por precedência (DESCONTINUAR > PROMOVER > REPRECIFICAR > COMPRAR); cada par entra uma vez para não dupla contar.,String,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,PARES,Quantidade de pares loja × SKU no recorte.,Integer,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,SKUS,Quantidade de SKUs distintos no agrupamento.,Integer,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,LOJAS,Quantidade de lojas distintas com preço do SKU na embalagem.,Integer,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,RECEITA_HISTORICA,"Receita histórica dos pares do recorte (base para leitura relativa, não perda prevista).",Float,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,PARES_COM_VALOR,Pares do recorte com valor financeiro conhecido (custo válido).,Integer,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,VALOR_FINANCEIRO_CONHECIDO,"Soma do valor da ação primária no recorte, apenas para itens com custo (NaN se nenhum).",Float,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,PARES_SEM_VALOR,"Pares do recorte sem valor financeiro (sem custo ou ação sem valor, como repricing).",Integer,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_acao_universo,COBERTURA_VALOR_PCT,Percentual de pares do recorte com valor financeiro conhecido.,Float,Arquivo: outputs\etapa7\recomendacoes_acao_universo.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_categoria_n1,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa7\recomendacoes_categoria_n1.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_categoria_n1,ACAO_PRIMARIA,Ação primária do par por precedência (DESCONTINUAR > PROMOVER > REPRECIFICAR > COMPRAR); cada par entra uma vez para não dupla contar.,String,Arquivo: outputs\etapa7\recomendacoes_categoria_n1.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_categoria_n1,NIVEL_1,Categoria de produto nível 1.,String,Arquivo: outputs\etapa7\recomendacoes_categoria_n1.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_categoria_n1,PARES,Quantidade de pares loja × SKU no recorte.,Integer,Arquivo: outputs\etapa7\recomendacoes_categoria_n1.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_categoria_n1,SKUS,Quantidade de SKUs distintos no agrupamento.,Integer,Arquivo: outputs\etapa7\recomendacoes_categoria_n1.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_categoria_n1,RECEITA_HISTORICA,"Receita histórica dos pares do recorte (base para leitura relativa, não perda prevista).",Float,Arquivo: outputs\etapa7\recomendacoes_categoria_n1.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_categoria_n1,VALOR_FINANCEIRO_CONHECIDO,"Soma do valor da ação primária no recorte, apenas para itens com custo (NaN se nenhum).",Float,Arquivo: outputs\etapa7\recomendacoes_categoria_n1.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,ACAO_PRIMARIA,Ação primária do par por precedência (DESCONTINUAR > PROMOVER > REPRECIFICAR > COMPRAR); cada par entra uma vez para não dupla contar.,String,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,COD_EMPRESA,Código da loja.,Integer,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,CD_CIDADE,Cidade da loja.,String,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,CD_ESTADO,Estado da loja.,String,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,FLAG_LOJA93,Flag 1/0 indicando se a loja é a Loja 93.,Integer,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,PARES,Quantidade de pares loja × SKU no recorte.,Integer,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,SKUS,Quantidade de SKUs distintos no agrupamento.,Integer,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,RECEITA_HISTORICA,"Receita histórica dos pares do recorte (base para leitura relativa, não perda prevista).",Float,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.recomendacoes_lojas,VALOR_FINANCEIRO_CONHECIDO,"Soma do valor da ação primária no recorte, apenas para itens com custo (NaN se nenhum).",Float,Arquivo: outputs\etapa7\recomendacoes_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,UNIVERSO_OPERACIONAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,COD_EMPRESA,Código da loja.,Integer,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,CD_CIDADE,Cidade da loja.,String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,CD_ESTADO,Estado da loja.,String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,CODIGO,Código do produto.,Integer,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,DESCRICAO,Descrição comercial do produto.,String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,NIVEL_1,Categoria de produto nível 1.,String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,CURVA_ABC_RECEITA,"Classe ABC por receita acumulada: A até 80%, B até 95%, C restante.",String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,CURVA_ABC_ORIGEM,"Origem da curva ABC usada no par: universo operacional, fallback da rede completa para Loja 93 ou ausente.",String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,REPRICING_N_EMBALAGENS,Quantidade de embalagens do SKU que são candidatas a repricing na loja.,Float,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,REPRICING_FAIXA,Faixa do candidato a repricing da Etapa 5 (ALTA/MEDIA) colapsada por loja × SKU.,String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,SINAL_MARGEM_AUDITAVEL,Flag 1/0: repricing com sinal de margem baixa/negativa auditavel (item com custo na Etapa 5).,Integer,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,SINAL_PRECO_LISTA,"Flag 1/0: repricing com sinal de preço/lista (desconto alto ou preço fora da faixa), sem exigir custo.",Integer,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,FLAG_CUSTO_VALIDO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,MARGEM_BRUTA_PCT_COM_CUSTO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,FLAG_MARGEM_NEGATIVA,Flag 1/0 indicando margem bruta negativa (preço < custo).,Integer,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,REPRICING_RECEITA,"Receita das combinações de repricing do par (magnitude de exposição, não investimento).",Float,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,ACAO_PRIMARIA,Ação primária do par por precedência (DESCONTINUAR > PROMOVER > REPRECIFICAR > COMPRAR); cada par entra uma vez para não dupla contar.,String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.reprecificacao_candidatos,FAIXA_PRIORIDADE,"Faixa de prioridade do candidato: ALTA, MEDIA ou MONITORAR.",String,Arquivo: outputs\etapa7\reprecificacao_candidatos.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,RANK_EXECUCAO,"Posição do par na fila de execução do universo (banda de prioridade, precedência de ação, urgência).",Integer,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Calculado a partir da ordenação do ranking.
output_etapa7.priorizacao_acoes,UNIVERSO_OPERACIONAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,COD_EMPRESA,Código da loja.,Integer,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,CD_CIDADE,Cidade da loja.,String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,CD_ESTADO,Estado da loja.,String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,FLAG_LOJA93,Flag 1/0 indicando se a loja é a Loja 93.,Integer,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,CODIGO,Código do produto.,Integer,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,DESCRICAO,Descrição comercial do produto.,String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,NIVEL_1,Categoria de produto nível 1.,String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,STATUS_ESTOQUE_RECALC,Campo do artefato analítico; ver notebook/script da etapa correspondente.,String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,DIAS_COBERTURA_PROJ,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,ESTOQUE_PROJ,Estoque projetado no snapshot final de dez/2025.,Float,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,VENDA_MEDIA_MES_PROJECAO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,RECEITA_TOTAL,Receita total do agrupamento (todas as vendas).,Float,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,CURVA_ABC_RECEITA,"Classe ABC por receita acumulada: A até 80%, B até 95%, C restante.",String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,CURVA_ABC_ORIGEM,"Origem da curva ABC usada no par: universo operacional, fallback da rede completa para Loja 93 ou ausente.",String,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa7.priorizacao_acoes,RANK_RECEITA,Ranking decrescente por receita.,Float,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Calculado a partir da ordenação do ranking.
output_etapa7.priorizacao_acoes,CUSTO_MEDIO_ARM,Custo médio por unidade de armazenagem: preço de compra ponderado ÷ conversão de compra.,Float,Arquivo: outputs\etapa7\priorizacao_acoes.csv,Gerado ou preservado pelo pipeline analítico.
